,movie_id,title,tags
4141,22600,Gangster's Paradise: Jerusalema,"['south', 'african', 'movie', 'tracks', 'rise', 'once-petty', 'criminal', 'heights', 'criminal', 'underworld.', 'cutting', 'teeth', 'hijacking,', 'moving', 'onto', 'bigger', 'game,', 'ambitious', 'man', 'hits', 'setback', 'gang', 'shot.', 'drama', 'action', 'crime', 'foreign', 'hearing', 'gangofthieves', 'organizedcrime', 'danielbuckland', 'roberthobbs', 'rapulanaseiphemo', 'ralphziman']"
4142,12612,Freeze Frame,"['sean', 'veil', 'ultra', 'paranoid', 'murder', 'suspect', 'takes', 'filming', 'round', 'clock', 'provide', 'alibi,', 'case', ""he's"", 'ever', 'accused', 'another', 'crime.', 'problems', 'arise', 'however', 'police', 'come', 'calling', 'one', 'tape', 'prove', 'innocence', 'mysteriously', 'disappeared.', 'thriller', 'drama', 'crime', 'lossoffamily', 'camcorder', 'alibi', 'suspect', 'murder', 'leeevans', 'seanmcginley', 'ianmcneice', 'johnsimpson']"
4143,50698,Grave Encounters,"['crew', 'paranormal', 'reality', 'television', 'show', 'lock', 'haunted', 'psychiatric', 'hospital.', 'search', 'evidence', 'paranormal', 'activity', 'shoot', 'ends', 'becoming', 'final', 'episode.', 'thriller', 'horror', 'camcorder', 'reality', 'insaneasylum', 'paranormal', 'haunting', 'psychiatrichospital', 'ghosthunting', 'paranormalinvestigation', 'labyrinth', 'mentalasylum', 'foundfootage', 'seanrogerson', 'juanriedinger', 'ashleighgryzko', 'colinminihan']"
4144,115210,Stitches,"['clumsy', 'unfunny', 'clown', 'richard', '""stitches""', 'grindle', 'entertains', '10th', 'birthday', 'party', 'little', 'tom,', 'boy', 'friends', 'play', 'prank', 'stitches,', 'tying', 'shoelaces.', 'stitches', 'slips,', 'falls', 'dies.', 'six', 'years', 'later,', 'tom', 'gives', 'birthday', 'party', 'friends', 'home,', 'stitches', 'revives', 'haunt', 'teenagers', 'revenge', 'death.', 'horror', 'slapstick', 'teenangst', 'slaughter', 'darkcomedy', 'supernaturalbeing', 'killerclown', 'revengekilling', 'rossnoble', 'tommyknight', 'gemma-leahdevereux', 'conormcmahon']"
4145,34335,Nine Dead,"['communication', 'key', 'survival', 'nine', 'strangers', 'kidnapped', 'masked', 'gunman', 'told', 'one', 'die', 'every', 'ten', 'minutes', 'discover', 'connected.', 'nine', 'lives', 'dies?', 'crime', 'drama', 'horror', 'thriller', 'kidnapping', 'murder', 'suspense', 'melissajoanhart', 'johnterry', 'chipbent', 'chrisshadley']"
4147,11302,Bananas,"['bumbling', 'new', 'yorker', 'dumped', 'activist', 'girlfriend,', 'travels', 'tiny', 'latin', 'american', 'nation', 'becomes', 'involved', 'latest', 'rebellion.', 'comedy', 'revolution', 'politicalactivism', 'loser', 'woodyallen', 'louiselasser', 'carlosmontalbán', 'woodyallen']"
4148,119458,Supercapitalist,"['maverick', 'new', 'york', 'hedge', 'fund', 'trader', 'uncanny', 'analytic', 'abilities', 'moves', 'hong', 'kong', 'orchestrates', 'mega-deal', 'swiftly', 'escalates', 'beyond', 'control.', 'thriller', 'linusroache', 'derekting', 'richardng', 'simonyin']"
4149,20406,Rockaway,"['trane', 'decorated', 'war', 'hero', 'shipped', 'home', 'states', 'afghanistan', 'brutal', 'murder', 'wife', 'child', 'back', 'rockaway,', 'queens.', 'upon', 'return,', 'trane', 'encounters', 'old', 'friend', 'dave,', 'describes', 'new', 'forces', 'crime', 'prostitution', 'moved', 'neighborhood', 'caused', 'destruction', 'family.', 'action', 'adventure', 'drama', 'nicholasgonzalez', 'mariocimarro', 'olegtaktarov', 'jeffcrook']"
4150,3766,The Lady from Shanghai,"['romantic', 'drifter', 'gets', 'caught', 'corrupt', 'tycoon', 'voluptuous', 'wife.', 'crime', 'drama', 'mystery', 'newyork', 'sanfrancisco', 'aquarium', 'shanghai', 'yacht', 'romanticrivalry', 'insurancefraud', 'court', 'blonde', 'suspense', 'classicnoir', 'filmnoir', 'ritahayworth', 'orsonwelles', 'everettsloane', 'orsonwelles']"
4151,18616,No Man's Land: The Rise of Reeker,"['sheriff', 'son', 'tracking', 'group', 'bank', 'robbers', 'way', 'mexico,', 'discover', 'stalked', 'far', 'deadly', 'enemy', '—', 'reeker.', 'horror', 'thriller', 'sheriff', 'robber', 'burnedalive', 'gore', 'serialkiller', 'grimreaper', 'desert', 'heldatgunpoint', 'death', 'taser', 'hitbyacar', 'explodinggasolinestation', 'flashback', 'stephenmartines', 'valeriecruz', 'mirceamonroe', 'davepayne']"
4152,18808,Highway,"['jack', 'caught', 'wife', 'employer,', 'vegas', 'thug.', 'thug', 'sends', 'goons', 'jack,', 'convinces', 'best', 'friend,', 'pilot,', 'flee', 'him.', 'pilot', 'insists', 'head', 'seattle,', 'tell', 'jack', 'why.', 'goons', 'learn', ""pilot's"", 'drug', 'source', 'youths', 'headed,', 'follow,', 'hell', 'bent', 'breaking', ""jack's"", 'feet.', 'road,', 'jack', 'pilot', 'give', 'ride', 'cassie,', 'distressed', 'young', 'woman.', 'jack', 'hit', 'off.', 'pick', 'aging', 'stoner', 'headed', 'seattle', 'kurt', ""cobain's"", 'memorial,', 'help', 'circus', 'sideshow', 'family.', 'pilot', 'set', 'seattle,', 'goons', 'catch', 'jack,', 'way', ""friends'"", 'competing', 'needs', 'resolved?', 'action', 'adventure', 'drama', 'roadmovie', 'jakegyllenhaal', 'selmablair', 'jaredleto', 'jamescox']"
4153,95755,Small Apartments,"['clumsy', 'deadbeat', 'accidentally', 'kills', 'landlord,', 'must', 'everything', 'power', 'hide', 'body,', 'find', 'distractions', 'lust,', 'death', 'beloved', 'brother,', 'crew', 'misfit', 'characters', 'force', 'journey', 'fortune', 'awaits', 'him.', 'comedy', 'crime', 'mattlucas', 'junotemple', 'jamescaan', 'jonasåkerlund']"
4154,198062,Coffee Town,"['three', 'thirty-something', 'friends', 'band', 'together', 'carefree', 'existence', 'threatened.', 'comedy', 'coffeeshop', 'slacker', 'thirtysomething', 'carefree', 'glennhowerton', 'stevelittle', 'benschwartz', 'bradcopeland']"
4155,188652,The Ghastly Love of Johnny X,"['truly', 'mad', 'concoction,', 'blending', '1950s', 'juvenile', 'delinquents,', 'sci-fi', 'melodrama,', 'song-and-dance,', 'touch', 'horror,', 'everything', 'right', 'combination', 'create', 'engaging', 'big', 'screen', 'spectacle!', 'curious', 'curiously', 'entertaining', 'story', 'involves', 'one', 'jonathan', 'xavier', 'devoted', 'misfit', 'gang', 'who,', 'incidentally,', 'exiled', 'earth', 'far', 'reaches', 'outer', 'space.', ""johnny's"", 'former', 'girlfriend', 'bliss', 'left', 'stolen', 'resurrection', 'suit,', 'cosmic,', 'mind-bending', 'uniform', 'gives', 'owner', 'power', 'others.', 'along', 'way,', 'several', 'highly', 'stylized', 'musical', 'numbers,', 'lots', 'genuinely', 'humorous', 'dialogue,', 'wacky', 'plot-twist', 'two,', 'beautifully', 'captured', 'last', ""kodak's"", 'black-and-white', 'plus-x', 'film', 'stock.', 'comedy', 'fantasy', 'music', 'willkeenan', 'creedbratton', 'deannajoybrooks', 'paulbunnell']"
4156,174311,All Is Bright,"['two', 'french', 'canadian', 'ne’er-do-wells', 'travel', 'new', 'york', 'city', 'scheme', 'get', 'rich', 'quick', 'selling', 'christmas', 'trees.', 'easygoing', 'charmer', 'rene', '(paul', 'rudd)', 'clashes', 'misanthropic', 'ex-con', 'dennis', '(paul', 'giamatti),', 'whose', 'wife', 'rene', 'stole.', 'still,', 'odd', 'couple', 'must', 'make', 'honest', 'go', 'fresh', 'buddy', 'comedy', 'co-starring', 'sally', 'hawkins,', 'director', 'indie', 'breakout', 'hit', 'junebug.', 'comedy', 'drama', 'christmastree', 'salesman', 'frenchcanadian', 'paulrudd', 'paulgiamatti', 'sallyhawkins', 'philmorrison']"
4157,12602,The Torture Chamber of Dr. Sadism,"['olden', 'tymes,', 'count', 'regula', 'drawn', 'quartered', 'killing', 'twelve', 'virgins', 'dungeon', 'torture', 'chamber.', 'thirty-five', 'years', 'later,', 'comes', 'back', 'seek', 'revenge', 'daughter', 'intended', 'thirteenth', 'victim', 'son', 'prosecutor', 'order', 'attain', 'immortal', 'life.', 'mystery', 'horror', 'history', 'snake', 'cut-offarm', 'pit', 'revitalization', 'descendant', 'count', 'surrealism', 'lexbarker', 'christopherlee', 'karindor', 'haraldreinl']"
4158,153795,Straight A's,"['pressured', 'deceased', ""mother's"", 'ghost', 'return', 'home', 'family', 'abandoned,', 'former', 'addict', 'grabs', 'bag', 'pills', 'sack', 'marijuana', 'hits', 'road', 'shreveport.', 'comedy', 'drama', 'brotherbrotherrelationship', 'drugaddiction', 'sister-in-law', 'annapaquin', 'ryanphillippe', 'lukewilson', 'jamescox']"
4159,17768,A Funny Thing Happened on the Way to the Forum,"['wily', 'slave', 'must', 'unite', 'virgin', 'courtesan', 'young', 'smitten', 'master', 'earn', 'freedom.', 'comedy', 'music', 'virgin', 'ancientrome', 'freedom', 'sondheim', 'slave', 'basedonstagemusical', 'slaveowner', 'zeromostel', 'philsilvers', 'busterkeaton', 'richardlester']"
4160,13516,Slacker Uprising,"['slacker', 'uprising', 'movie', 'michael', ""moore's"", 'tour', 'colleges', 'swing', 'states', '2004', 'election,', 'goal', 'encourage', '18–29', 'year', 'olds', 'vote,', 'response', 'received.', 'film', 're-edited', 'version', 'captain', 'mike', 'across', 'america,', 'played', 'toronto', 'international', 'film', 'festival', '2007.', 'one', 'first', 'feature', 'length', 'films', 'made', 'known', 'director', 'released', 'free', 'legal', 'download', 'online.', 'free', 'download', 'available', 'residing', 'united', 'states', 'canada.', 'film', 'also', 'made', 'available', 'free', 'online', 'viewing', 'download', 'lycos', 'cinema', 'platform', 'well', 'itunes', 'blip.tv.', 'one-night-only', 'run', 'michigan', 'theater,', 'michael', 'moore', 'spoke', 'briefly.', 'film', 'available', 'dvd', 'format.', 'slacker', 'uprising', 'features', 'live', 'performances', 'appearances', 'eddie', 'vedder,', 'roseanne', 'barr,', 'joan', 'baez,', 'tom', 'morello,', 'r.e.m.,', 'steve', 'earle,', 'viggo', 'mortensen.', 'original', 'score', 'anti-flag.', 'documentary', 'presidentialelections', 'michaelmoore', 'eddievedder', 'robertellisorrall', 'michaelmoore']"
4161,98549,The Legend of Hell's Gate: An American Conspiracy,"['1870s', 'texas,', 'ruthless', 'bounty', 'hunter', 'irish', 'desperado', 'flee', 'law', 'young', 'criminal', 'claiming', 'possess', 'treasure', 'valuable', 'gold.', 'crossing', 'paths', 'west’s', 'notorious', 'figures,', 'three', 'outlaws', 'fight', 'lives', 'pursuit', 'fame', 'fortune.', 'fueled', 'ensemble', 'cast', 'inspired', 'actual', 'events,', 'legend', 'hell’s', 'gate', 'blends', 'legend', 'history', 'western', 'spectacle', 'recounts', 'treacherous', 'existence', 'post', 'civil', 'war', 'texas.', 'action', 'adventure', 'history', 'western', 'basedonrealevents', 'ericbalfour', 'loutaylorpucci', 'henrythomas', 'tannerbeard']"
4162,312793,The Walking Deceased,"['walking', 'deceased', 'scary', 'movie', 'zombie', 'genre,', 'ripping', 'biggest', 'best', 'zombie', 'pop-culture,', 'arguably', 'crazed', 'genre', 'world.', 'story', 'follows', 'group', 'survivors', 'walks', 'apocalypse', '–', 'idiotic', 'sheriff', 'definite', 'coma-induced', 'brain', 'damage,', 'hardass', 'son', 'hobo', 'crossbow', 'stave', 'walking', 'dead,', 'four', 'squabbling', 'friends', 'forced', 'survive', 'zombieland', 'together,', 'lonely', 'zombie', 'needs', 'love', 'fully', 'regain', 'warm', 'body', '–', 'leave', 'once-safe', 'mall', 'hideout', 'search', 'rumored', 'safe', 'ranch,', 'refuge', 'untouched', 'zombie', 'virus', 'ravaged', 'humanity.', 'despite', 'comforting', 'name,', 'discover', 'sanctuary', 'may', 'welcoming', 'advertised.', 'science fiction', 'comedy', 'spoof', 'zombie', 'timogletree', 'troyogletree', 'davesheridan', 'scottdow']"
4163,309919,The Curse of Downers Grove,"['town', 'downers', 'grove', 'looks', 'like', 'average', 'suburban', 'neighborhood', '--', 'downers', 'grove', 'disturbing', 'secret....', 'past', 'eight', 'years,', 'one', 'senior', 'every', 'high', 'school', 'graduating', 'class', 'met', 'bizarre', 'death', 'right', 'graduation', 'day.', 'year,', 'chrissie', 'swanson', 'terrible', 'feeling', 'going', 'one', 'die.', 'chrissie', 'survive', 'curse', 'downers', 'grove', 'she,', 'like', 'seniors', 'her,', 'fall', 'prey', ""town's"", 'deadly', 'secret?', 'thriller', 'mystery', 'horror', 'drama', 'self-defense', 'carmechanic', 'graduation', 'highschool', 'shooting', 'party', 'murder', 'curse', 'blood', 'teenager', 'attemptedrape', 'aftercreditsstinger', 'bellaheathcote', 'lucastill', 'helenslater', 'derickmartini']"
4164,299553,Shark Lake,"['meredith', 'hendricks', 'happens', 'best', 'cop', 'quiet', 'town', 'lake', 'tahoe.', 'black-market', 'exotic', 'species', 'dealer', 'named', 'clint', 'paroled', 'prison,', 'something', 'let', 'loose', 'begins', 'make', 'presence', 'known.', 'swimmers', 'land-lovers', 'alike', 'begin', 'become', 'part', 'food', 'chain', 'unbelievable', 'rate.', 'meredith', 'team', 'discover', ""they're"", 'hunting', 'one', 'eating', 'machine,', 'whole', 'family', 'them.', 'everyone', 'make', 'alive,', 'never', 'forget', 'summer', 'shark', 'lake.', 'thriller', 'lake', 'sharkattack', 'dolphlundgren', 'jameschalke', 'saramalakullane', 'jerrydugan']"
4165,21309,River's Edge,"['group', 'high', 'school', 'friends', 'discover', 'presence', 'killer.', 'one', 'them,', 'samson,', 'murdered', 'girlfriend', 'jamie.', 'brags', 'friends', 'killing', 'her,', 'discover', 'telling', 'truth,', 'reactions', 'vary.', 'crime', 'drama', 'sex', 'police', 'friends', 'murder', 'crispinglover', 'keanureeves', 'ioneskye', 'timhunter']"
4166,32235,Northfork,"['""we', 'angels.', 'wings', 'separates', 'us.""', 'next', 'two', 'days,', 'town', 'northfork', 'cease', 'exist.', 'year', '1955', 'northfork', 'literally', '""dammed,""', 'flooded', 'make', 'way', 'new', 'hydroelectric', 'project.', 'fantasy', 'drama', 'science fiction', 'jameswoods', 'nicknolte', 'claireforlani', 'michaelpolish']"
4167,329540,The Marine 4: Moving Target,"['wwe', 'superstar', 'mike', '""the', 'miz""', 'mizanin', 'returns', 'jake', 'carter', 'assigned', 'protect', 'whistleblower', 'wishes', 'expose', 'corrupt', 'military', 'defence', 'contractor.', 'however,', 'military', 'hires', 'heavily', 'armed', 'team', 'mercenaries', 'kill', 'carter', 'stop', 'cost.', 'thriller', 'action', 'mikemizanin', 'melissaroxburgh', 'joshblacker', 'williamkaufman']"
4168,26388,Buried,"['paul', 'u.s.', 'truck', 'driver', 'working', 'iraq.', 'attack', 'group', 'iraqis', 'wakes', 'find', 'buried', 'alive', 'inside', 'coffin.', 'lighter', 'cell', 'phone', 'race', 'time', 'escape', 'claustrophobic', 'death', 'trap.', 'drama', 'thriller', 'mystery', 'isolation', 'coffin', 'raceagainsttime', 'buriedalive', 'survival', 'terrorism', 'danger', 'cellphone', 'desert', 'psychological', 'aftercreditsstinger', 'captivity', 'chasesandraces', 'mindandsoul', 'confined', 'ryanreynolds', 'joséluisgarcíapérez', 'robertpaterson', 'rodrigocortés']"
4169,49020,Submarine,"['15-year-old', 'deep-thinking', 'welsh', 'schoolboy,', 'oliver', 'tate', '(craig', 'roberts)', 'struggles', 'initiate', 'maintain', 'relationship', 'jordana', '(yasmin', 'paige),', 'devilish,', 'dark-haired', 'classmate', 'swansea', 'high', 'school.', ""parents'"", 'marriage', 'begins', 'fall', 'apart,', 'similar', 'problems', 'arise', 'relationship', 'jordana.', 'drama', 'comedy', 'romance', 'beach', 'wales', 'friendship', 'bullying', 'teenagegirl', 'lossofvirginity', 'craigroberts', 'sallyhawkins', 'paddyconsidine', 'richardayoade']"
4170,159037,The Square,"['square,', 'new', 'film', 'jehane', 'noujaim', '(control', 'room;', 'rafea:', 'solar', 'mama),', 'looks', 'hard', 'realities', 'faced', 'day-to-day', 'people', 'working', 'build', 'egypt’s', 'new', 'democracy.', 'catapulting', 'us', 'action', 'spread', 'across', '2011', '2012,', 'film', 'provides', 'kaleidoscopic,', 'visceral', 'experience', 'struggle.', 'cairo’s', 'tahrir', 'square', 'heart', 'soul', 'film,', 'follows', 'several', 'young', 'activists.', 'armed', 'values,', 'determination,', 'music,', 'humor,', 'abundance', 'social', 'media,', 'sheer', 'obstinacy,', 'know', 'thorny', 'path', 'democracy', 'began', 'hosni', 'mubarek’s', 'fall.', 'life-and-death', 'struggle', 'people', 'power', 'state', 'still', 'playing', 'out.', 'documentary', 'drama', 'history', 'womandirector', 'khalidabdalla', 'dinaabdullah', 'dinaamer', 'jehanenoujaim']"
4171,12838,One to Another,"['story', 'bunch', 'people', 'live', 'town', 'provincial', 'france.', 'center', 'pierre,', 'conceited', 'vain', 'bisexual', 'musician', 'late', 'teens', 'acts', 'magnet,', 'varying', 'degrees,', 'whole', 'array', 'characters', '-', 'sister', 'lucie,', 'heated', 'incestuous', 'relationship,', 'city', 'councilor', 'participates', 'gay', 'orgies.', 'pierre', 'turns', 'dead,', 'lucie', 'investigates', 'reasons', 'demise', 'charts', 'network', 'sadomasochistic', 'relationships', 'crisscross', 'town.', 'drama', 'france', 'musician', 'investigation', 'sadomasochism', 'independentfilm', 'relationship', 'incest', 'bisexual', 'lizziebrocheré', 'arthurdupont', 'guillaumebaché', 'jean-marcbarr']"
4172,157293,ABCD (Any Body Can Dance),"['capable', 'dancer', 'provoked', 'evil', 'design', 'employer,', 'naturally', 'prove', 'mettle.', 'drama', 'music', 'underdog', 'competition', 'dance', 'musical', 'drama', 'prabhudeva', 'ganeshacharya', 'kaykaymenon', ""remod'souza""]"
4173,14048,Man on Wire,"['august', '7th', '1974,', 'french', 'tightrope', 'walker', 'philippe', 'petit', 'stepped', 'high', 'wire,', 'illegally', 'rigged', 'new', ""york's"", 'world', 'trade', 'center', 'twin', 'towers,', ""world's"", 'tallest', 'buildings.', 'nearly', 'hour', 'performing', 'wire,', '1,350', 'feet', 'sidewalks', 'manhattan,', 'arrested.', 'fun', 'spellbinding', 'documentary', 'chronicles', 'philippe', ""petit's"", '""highest""', 'achievement.', 'thriller', 'documentary', 'crime', 'history', 'judge', 'juggler', 'passion', 'reality', 'streetartist', 'jail', 'independentfilm', 'fame', 'hiding', 'tower', 'philippepetit', 'jeanfrançoisheckel', 'jean-louisblondeau', 'jamesmarsh']"
4174,356987,Abandoned,"['yacht', 'capsizes', 'storm;', 'four', 'men', 'face', 'almost', 'certain', 'death.', 'drama', 'thriller', 'supervivencia', 'dominicpurcell', 'peterfeeney', 'owenblack', 'johnlaing']"
4175,295886,Brotherly Love,"['west', 'philadelphia', 'basketball', 'star', 'sergio', 'taylor', 'deals', 'pressures', 'fame', 'brother', 'sister', 'issues', 'ambition.', 'drama', 'kekepalmer', 'coryhardrict', 'ericd.hilljr.', 'jamalhill']"
4176,38358,The Last Exorcism,"['years', 'performing', '“exorcisms”', 'taking', 'believers’', 'money,', 'reverend', 'marcus', 'travels', 'rural', 'louisiana', 'film', 'crew', 'dispel', 'believes', 'myth', 'demonic', 'possession.', 'dynamic', 'reverend', 'certain', 'another', 'routine', '“exorcism”', 'disturbed', 'religious', 'fanatic', 'instead', 'comes', 'upon', 'blood-soaked', 'farm', 'sweetzer', 'family', 'true', 'evil', 'would', 'never', 'thought', 'imaginable.', 'horror', 'drama', 'thriller', 'exorcism', 'fraud', 'evilspirit', 'humansacrifice', 'mockumentary', 'preacher', 'satanicritual', 'foundfootage', 'sataniccult', 'ashleybell', 'patrickfabian', 'irisbahr', 'danielstamm']"
4177,33511,Nowhere Boy,"['drama', 'tells', 'story', ""lennon's"", 'teenage', 'years', 'start', 'journey', 'becoming', 'successful', 'musician.', 'story', 'also', 'examines', 'impact', 'early', 'life', 'personality', 'two', 'dominant', 'females', 'childhood', 'drama', 'musician', 'musical', 'biography', 'teenager', 'darkpast', 'hitbyacar', 'newbrightonengland', 'womandirector', '1950s', 'aspiringmusician', 'aarontaylor-johnson', 'anne-marieduff', 'kristinscottthomas', 'samtaylor-johnson']"
4178,702,A Streetcar Named Desire,"['disturbed', 'blanche', 'dubois', 'moves', 'sister', 'new', 'orleans', 'tormented', 'brutish', 'brother-in-law', 'reality', 'crumbles', 'around', 'her.', 'drama', 'southernusa', 'rape', 'sistersisterrelationship', 'lossofsenseofreality', 'brother-in-law', 'violenthusband', 'neworleans', 'middleagedwoman', 'brother-in-lawsister-in-lawrelationship', 'lightbulb', 'expectantfather', 'offscreenrape', 'vivienleigh', 'marlonbrando', 'kimhunter', 'eliakazan']"
4179,935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"['insane', 'general', 'jack', 'd.', 'ripper', 'initiates', 'nuclear', 'strike', 'soviet', 'union.', 'soon', 'actions', 'general', '""buck""', 'turgidson', 'discovered,', 'war', 'room', 'full', 'politicians,', 'generals', 'russian', 'diplomat', 'frantically', 'try', 'stop', 'nuclear', 'strike.', 'near', 'end', 'scene', 'probably', 'uniquely', 'unforgettable', 'performance', 'slim', 'pickens', 'movie', 'career.', 'peter', 'sellers', 'plays', 'multiple', 'roles', 'film.', 'drama', 'comedy', 'war', 'usapresident', 'general', 'coldwar', 'strategicaircommand', 'nuclearmissile', 'warroom', 'bomberpilot', 'nuclearweapons', 'exnazi', 'doomsdaydevice', 'absurdism', 'petersellers', 'georgec.scott', 'sterlinghayden', 'stanleykubrick']"
4180,542,The Crime of Padre Amaro,"['young', 'father', 'amaro', 'put', 'test.', 'sent', 'mexico', 'help', 'take', 'care', 'aging', 'father', 'benito', 'meets', '16-year-old', 'girl', 'begins', 'affair', 'with.', 'turns', 'girls', 'mother', 'affair', 'father', 'benito.', 'father', 'amaro', 'must', 'soon', 'choose', 'holy', 'sinful', 'life.', 'drama', 'romance', 'heartattack', 'drugtraffic', 'drugcrime', 'mexicanprovince', 'celibacy', 'priest', 'pregnancy', 'catholicism', 'newmexicancinema', 'gaelgarcíabernal', 'anaclaudiatalancón', 'sanchogracia', 'carloscarrera']"
4181,84175,Beasts of the Southern Wild,"['hushpuppy,', 'intrepid', 'six-year-old', 'girl,', 'lives', 'father,', 'wink', ""'the"", ""bathtub',"", 'southern', 'delta', 'community', 'edge', 'world.', 'wink’s', 'tough', 'love', 'prepares', 'unraveling', 'universe', '–', 'time', 'he’s', 'longer', 'protect', 'her.', 'wink', 'contracts', 'mysterious', 'illness,', 'nature', 'flies', 'whack', '–', 'temperatures', 'rise,', 'ice', 'caps', 'melt,', 'unleashing', 'army', 'prehistoric', 'creatures', 'called', 'aurochs.', 'waters', 'rising,', 'aurochs', 'coming,', 'wink’s', 'health', 'fading,', 'hushpuppy', 'goes', 'search', 'lost', 'mother.', 'drama', 'fantasy', 'refugeecamp', 'hurricane', 'fantasy', 'flooding', 'globalwarming', 'drama', 'bayou', 'crab', 'storm', 'celebration', 'auroch', 'toughlove', 'defrost', 'levee', 'prehistoriccreature', 'lostmother', 'meltingicecaps', 'shrimp', 'saltwater', 'explosives', 'crawfish', 'shrimping', 'submerged', 'grits', 'africanamericanchild', 'wildman', 'quvenzhanéwallis', 'dwighthenry', 'levyeasterly', 'benhzeitlin']"
4182,1705,Battle for the Planet of the Apes,"['fifth', 'final', 'episode', 'planet', 'apes', 'series.', 'collapse', 'human', 'civilization,', 'community', 'intelligent', 'apes', 'led', 'caesar', 'lives', 'harmony', 'group', 'humans.', 'gorilla', 'general', 'aldo', 'tries', 'cause', 'ape', 'civil', 'war', 'community', 'human', 'mutants', 'live', 'beneath', 'destroyed', 'city', 'try', 'conquer', 'perceive', 'enemies.', 'leading', 'finale.', 'action', 'science fiction', 'post-apocalyptic', 'dystopia', 'ape', 'roddymcdowall', 'natalietrundy', 'austinstoker', 'j.leethompson']"
4183,62677,Songcatcher,"['denied', 'promotion', 'university', 'teaches,', 'doctor', 'lily', 'penleric,', 'brilliant', 'musicologist,', 'impulsively', 'visits', 'sister,', 'runs', 'struggling', 'rural', 'school', 'appalachia.', 'stumbles', 'upon', 'discovery', 'life', '-', 'treasure', 'trove', 'ancient', 'scots-irish', 'ballads,', 'songs', 'handed', 'generation', 'generation,', 'preserved', 'intact', 'seclusion', 'mountains.', 'goal', 'securing', 'promotion,', 'lily', 'ventures', 'isolated', 'areas', 'mountains', 'collect', 'songs', 'finds', 'increasingly', 'enchanted.', 'drama', 'music', 'musical', 'independentfilm', 'womandirector', 'janetmcteer', 'michaeldavis', 'michaelgoodwin', 'maggiegreenwald']"
4184,50875,Higher Ground,"['chronicle', 'one', ""woman's"", 'lifelong', 'struggle', 'faith.', 'drama', 'thriller', 'baby', 'wifehusbandrelationship', 'christian', 'faith', 'independentfilm', 'evangelicalchristianity', 'womandirector', 'verafarmiga', 'donnamurphy', 'dagmaradomińczyk', 'verafarmiga']"
4185,260778,Vaalu,"['sharp', '(simbu),', 'happy-go-lucky', 'guy,', 'loves', 'priya', '(hansika),', 'college', 'student,', 'later', 'learns', 'enagaged', 'anbu', '(', 'aditya),', 'businessman-gangster.', 'priya', 'wants', 'remain', 'friends', 'sharp', 'agrees,', 'scheming', 'make', 'fall', 'love', 'him.', 'comedy', 'romance', 'teenagelove', 'silambarasan', 'hansikamotwani', 'santhanam', 'vijaychandar']"
4186,58492,The Greatest Movie Ever Sold,"['documentary', 'branding,', 'advertising', 'product', 'placement', 'financed', 'made', 'possible', 'brands,', 'advertising', 'product', 'placement.', 'comedy', 'documentary', 'comedian', 'comedy', 'duringcreditsstinger', 'morganspurlock', 'peterberg', 'paulbrennan', 'morganspurlock']"
4187,44562,Ed and His Dead Mother,"['mourning', 'son', 'makes', 'deal', 'reanimate', 'one', 'year', 'dead', 'mother,', 'however', 'things', 'turn', 'unexpected', 'direction.', 'comedy', 'chainsaw', 'macabre', 'unclenephewrelationship', 'ericchristmas', 'harperroisman', 'stevebuscemi', 'jonathanwacks']"
4188,37232,Travellers and Magicians,"['young', 'government', 'official,', 'named', 'dondup,', 'smitten', 'america', '(he', 'even', 'denim', 'gho)', 'dreams', 'escaping', 'stuck', 'beautiful', 'isolated', 'village.', 'hopes', 'connect', 'u.s.', 'visa', 'country.', 'misses', 'one', 'bus', 'town', 'thimphu,', 'however,', 'forced', 'hitchhike', 'walk', 'along', 'lateral', 'road', 'west,', 'accompanied', 'apple', 'seller,', 'buddhist', 'monk', 'ornate,', 'dragon-headed', 'dramyin,', 'drunk,', 'widowed', 'rice', 'paper', 'maker,', 'beautiful', 'daughter,', 'sonam.', 'adventure', 'drama', 'foreign', 'illusion', 'independentfilm', 'bhutan', 'storyinstory', 'weaver', 'storytelling', 'tshewangdendup', 'sonamlhamo', 'lhakpadorji', 'khyentsenorbu']"
4189,4929,Hang 'em High,"['marshall', 'jed', 'cooper', 'survives', 'hanging,', 'vowing', 'revenge', 'lynch', 'mob', 'left', 'dangling.', 'carry', 'oath', 'vengeance,', 'returns', 'former', 'job', 'lawman.', 'long,', ""he's"", 'caught', 'nine', 'men', 'hit', 'list', 'starts', 'dispensing', 'brand', 'wild', 'west', 'justice.', 'western', 'prison', 'judge', 'marshal', 'deathpenalty', 'oklahoma', 'widow', 'cattledrive', 'hanging', 'lawman', 'lynching', 'searchparty', 'clinteastwood', 'ingerstevens', 'edbegley', 'tedpost']"
4190,36334,Deadline - U.S.A.,"['three', 'days', 'paper', 'folds,', 'crusading', 'editor', 'tries', 'expose', 'vicious', 'gangster.', 'crime', 'drama', 'humphreybogart', 'ethelbarrymore', 'kimhunter', 'richardbrooks']"
